,GEO.id,GEO.id2,GEO.display-label,Year under Quarantine,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,USPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
1067,0500000US21145,21145,"McCracken County, Kentucky",NA,65565,65565,65543,65829,65631,65370,65352,64976,65342,65385,KY,516925,McCracken County,644243924,50305452,248.744,19.423,37.053683,-88.712366
1068,0500000US21147,21147,"McCreary County, Kentucky",NA,18306,18306,18324,18287,18054,17929,17921,17868,17555,17465,KY,516926,McCreary County,1105416732,10730756,426.804,4.143,36.731136,-84.491052
1069,0500000US21149,21149,"McLean County, Kentucky",NA,9531,9531,9506,9502,9490,9455,9410,9399,9342,9201,KY,516927,McLean County,653906323,9734358,252.475,3.758,37.526707,-87.265597
1070,0500000US21151,21151,"Madison County, Kentucky",NA,82916,82916,83468,84770,85390,85905,87058,88156,89537,91226,KY,516919,Madison County,1132603918,15425953,437.301,5.956,37.723592,-84.276998
1071,0500000US21153,21153,"Magoffin County, Kentucky",NA,13333,13333,13309,13223,13068,12944,12981,12779,12674,12538,KY,516920,Magoffin County,798866697,1847051,308.444,0.713,37.698953,-83.069716
1072,0500000US21155,21155,"Marion County, Kentucky",NA,19820,19820,19826,19984,19898,19895,19051,19191,19143,19395,KY,516921,Marion County,888390643,9967834,343.01,3.849,37.552604,-85.268959
1073,0500000US21157,21157,"Marshall County, Kentucky",NA,31448,31447,31448,31255,31255,31203,30983,31045,31273,31382,KY,516922,Marshall County,780276604,100761088,301.266,38.904,36.882017,-88.332752
1074,0500000US21159,21159,"Martin County, Kentucky",NA,12929,12929,12913,12847,12742,12667,12510,12297,11947,11452,KY,516923,Martin County,594701951,2564962,229.616,0.99,37.796774,-82.506623
1075,0500000US21161,21161,"Mason County, Kentucky",NA,17490,17490,17505,17548,17467,17330,17137,17036,17158,17174,KY,516924,Mason County,621927922,16277777,240.128,6.285,38.594137,-83.828125
1076,0500000US21163,21163,"Meade County, Kentucky",NA,28602,28621,28722,29651,29264,29240,29102,27749,28014,28154,KY,516928,Meade County,791044349,49413697,305.424,19.079,37.967476,-86.200863
1077,0500000US21165,21165,"Menifee County, Kentucky",NA,6306,6306,6367,6414,6335,6339,6299,6367,6446,6455,KY,516929,Menifee County,527283187,6084693,203.585,2.349,37.950665,-83.597515
1078,0500000US21167,21167,"Mercer County, Kentucky",NA,21331,21335,21329,21279,21314,21263,21345,21370,21393,21521,KY,516930,Mercer County,644463522,11600781,248.829,4.479,37.812085,-84.879694
1079,0500000US21169,21169,"Metcalfe County, Kentucky",NA,10099,10099,10130,10052,9967,9944,9982,9908,10010,10107,KY,516931,Metcalfe County,750178423,3999881,289.646,1.544,36.992515,-85.633598
1080,0500000US21171,21171,"Monroe County, Kentucky",NA,10963,10963,10969,10913,10840,10702,10666,10617,10579,10659,KY,516932,Monroe County,853073337,6949352,329.373,2.683,36.714077,-85.713508
1081,0500000US21173,21173,"Montgomery County, Kentucky",NA,26499,26507,26547,26752,26865,27232,27360,27569,27661,27928,KY,516933,Montgomery County,511177578,3859635,197.367,1.49,38.038138,-83.912337
1082,0500000US21175,21175,"Morgan County, Kentucky",NA,13923,13923,13727,13721,13533,13368,13351,13262,13235,13188,KY,516934,Morgan County,987114420,6889722,381.127,2.66,37.92294,-83.258944
1083,0500000US21177,21177,"Muhlenberg County, Kentucky",NA,31499,31499,31656,31527,31388,31331,31307,31248,31064,30816,KY,516935,Muhlenberg County,1209734539,31905594,467.081,12.319,37.213816,-87.134092
1084,0500000US21179,21179,"Nelson County, Kentucky",NA,43437,43437,43625,44060,44407,44544,44857,45103,45512,45640,KY,516936,Nelson County,1081354955,16997387,417.514,6.563,37.803188,-85.465955
1085,0500000US21181,21181,"Nicholas County, Kentucky",NA,7135,7128,7126,7086,7008,7007,7048,7058,7063,7130,KY,516937,Nicholas County,505465376,4302413,195.161,1.661,38.337132,-84.025554
1086,0500000US21183,21183,"Ohio County, Kentucky",NA,23842,23842,23822,23973,24013,23965,23941,24027,24196,24182,KY,516938,Ohio County,1521032968,23189052,587.274,8.953,37.477859,-86.844871
1087,0500000US21185,21185,"Oldham County, Kentucky",NA,60316,60329,60409,60736,62063,62994,63924,64496,65336,66415,KY,516939,Oldham County,484931825,23831645,187.233,9.201,38.400127,-85.456152
1088,0500000US21187,21187,"Owen County, Kentucky",NA,10841,10835,10847,10816,10750,10634,10646,10724,10663,10765,KY,516940,Owen County,909364763,8129649,351.108,3.139,38.499394,-84.84159
1089,0500000US21189,21189,"Owsley County, Kentucky",NA,4755,4755,4748,4808,4684,4602,4505,4447,4495,4435,KY,516941,Owsley County,511282856,2285944,197.407,0.883,37.423614,-83.691628
1090,0500000US21191,21191,"Pendleton County, Kentucky",NA,14877,14876,14916,14658,14542,14556,14472,14475,14576,14573,KY,516942,Pendleton County,717836419,12328246,277.158,4.76,38.696284,-84.351944
1091,0500000US21193,21193,"Perry County, Kentucky",NA,28712,28712,28683,28713,28317,28001,27570,27357,27165,26553,KY,516943,Perry County,879750403,7603771,339.674,2.936,37.241282,-83.217772
1092,0500000US21195,21195,"Pike County, Kentucky",NA,65024,65024,65069,64906,64587,63847,62953,61803,60443,58883,KY,516944,Pike County,2037621821,4756763,786.73,1.837,37.486031,-82.410913
1093,0500000US21197,21197,"Powell County, Kentucky",NA,12613,12613,12644,12620,12479,12479,12361,12236,12295,12374,KY,516945,Powell County,463556264,2956914,178.98,1.142,37.800629,-83.820015
1094,0500000US21199,21199,"Pulaski County, Kentucky",NA,63063,63063,63185,63499,63505,63749,63830,63827,64014,64449,KY,516946,Pulaski County,1705274742,48546459,658.41,18.744,37.108312,-84.579986
1095,0500000US21201,21201,"Robertson County, Kentucky",NA,2282,2282,2275,2290,2216,2216,2187,2135,2135,2134,KY,516947,Robertson County,258799092,484952,99.923,0.187,38.513473,-84.06423
1096,0500000US21203,21203,"Rockcastle County, Kentucky",NA,17056,17056,17081,17109,17064,16747,16827,16933,16871,16698,KY,516948,Rockcastle County,819848737,4016362,316.545,1.551,37.36105,-84.314368
1097,0500000US21205,21205,"Rowan County, Kentucky",NA,23333,23333,23370,23559,23801,24207,24231,24604,24402,24517,KY,516949,Rowan County,724723335,16699596,279.817,6.448,38.20425,-83.42807
1098,0500000US21207,21207,"Russell County, Kentucky",NA,17565,17568,17573,17684,17597,17703,17750,17657,17770,17775,KY,516950,Russell County,656969509,75674970,253.657,29.218,36.990587,-85.05495
1099,0500000US21209,21209,"Scott County, Kentucky",NA,47173,47183,47354,47965,48990,49987,51212,52120,53416,54873,KY,516951,Scott County,729781719,9487693,281.77,3.663,38.289882,-84.579376
1100,0500000US21211,21211,"Shelby County, Kentucky",NA,42074,42052,42258,42869,43619,44362,45027,45752,46592,47421,KY,516952,Shelby County,983235165,15627712,379.629,6.034,38.239028,-85.228266
1101,0500000US21213,21213,"Simpson County, Kentucky",NA,17327,17327,17336,17302,17552,17688,17751,17874,17985,18108,KY,516953,Simpson County,606584079,5857862,234.203,2.262,36.740947,-86.581746
1102,0500000US21215,21215,"Spencer County, Kentucky",NA,17061,17058,17116,17382,17437,17597,17733,17984,18239,18507,KY,516954,Spencer County,483503272,12896776,186.682,4.979,38.024893,-85.316775
1103,0500000US21217,21217,"Taylor County, Kentucky",NA,24512,24512,24673,24993,25076,25149,25372,25601,25437,25472,KY,516955,Taylor County,689791858,27162461,266.33,10.487,37.366184,-85.327836
1104,0500000US21219,21219,"Todd County, Kentucky",NA,12460,12460,12429,12410,12597,12450,12409,12420,12362,12243,KY,516956,Todd County,969941707,6629026,374.497,2.559,36.840338,-87.183642
1105,0500000US21221,21221,"Trigg County, Kentucky",NA,14339,14334,14329,14221,14419,14308,14136,14228,14313,14444,KY,516957,Trigg County,1143307587,103330127,441.434,39.896,36.807681,-87.858652
1106,0500000US21223,21223,"Trimble County, Kentucky",NA,8809,8809,8812,8817,8851,8818,8735,8744,8627,8561,KY,516958,Trimble County,392766460,11833388,151.648,4.569,38.62004,-85.351208
1107,0500000US21225,21225,"Union County, Kentucky",NA,15007,15007,15277,15262,15083,15068,15083,14966,14792,14668,KY,516959,Union County,887974689,53167480,342.849,20.528,37.658029,-87.95165
1108,0500000US21227,21227,"Warren County, Kentucky",NA,113792,113781,114324,115809,117252,119192,121005,123737,126341,128845,KY,516960,Warren County,1402737947,15447169,541.6,5.964,36.995634,-86.423579
1109,0500000US21229,21229,"Washington County, Kentucky",NA,11717,11717,11725,11742,11822,11838,11895,12008,12130,12126,KY,516961,Washington County,769158640,10943099,296.974,4.225,37.754209,-85.175416
1110,0500000US21231,21231,"Wayne County, Kentucky",NA,20813,20813,20847,20889,20818,20775,20609,20607,20753,20716,KY,516962,Wayne County,1186687833,67286710,458.183,25.98,36.802011,-84.83044
1111,0500000US21233,21233,"Webster County, Kentucky",NA,13621,13621,13576,13521,13455,13354,13191,13162,13174,13018,KY,516963,Webster County,859730022,9613810,331.944,3.712,37.51946,-87.68479
1112,0500000US21235,21235,"Whitley County, Kentucky",NA,35637,35637,35723,35861,35782,35878,35846,36092,36103,36214,KY,516964,Whitley County,1133976430,18875138,437.831,7.288,36.758024,-84.144648
1113,0500000US21237,21237,"Wolfe County, Kentucky",NA,7355,7355,7361,7363,7194,7281,7252,7244,7215,7264,KY,516965,Wolfe County,575419099,1505157,222.171,0.581,37.743774,-83.495068
1114,0500000US21239,21239,"Woodford County, Kentucky",NA,24939,24941,25034,24921,25074,25285,25536,25806,26091,26368,KY,516966,Woodford County,489012357,8307144,188.809,3.207,38.043103,-84.748863
1115,0500000US22001,22001,"Acadia Parish, Louisiana",1958,61773,61770,61859,61826,61984,62284,62664,62696,62800,62590,LA,558389,Acadia Parish,1696777754,6021519,655.13,2.325,30.291497,-92.411037
1116,0500000US22003,22003,"Allen Parish, Louisiana",1961,25764,25764,25721,25741,25632,25676,25724,25630,25686,25621,LA,558397,Allen Parish,1973083800,10634064,761.812,4.106,30.652744,-92.819605
1117,0500000US22005,22005,"Ascension Parish, Louisiana",1958,107215,107194,107870,109996,112203,114572,117263,119376,121488,122948,LA,558403,Ascension Parish,751030090,33194065,289.974,12.816,30.206444,-90.912502
1118,0500000US22007,22007,"Assumption Parish, Louisiana",1959,23421,23417,23334,23176,23067,23191,23038,22895,22755,22526,LA,558414,Assumption Parish,877133400,66996288,338.663,25.867,29.898853,-91.052465
1119,0500000US22009,22009,"Avoyelles Parish, Louisiana",1958,42073,42073,42110,41795,41588,41290,41121,41042,41040,40980,LA,558424,Avoyelles Parish,2155855604,86365500,832.381,33.346,31.088503,-91.983275
1120,0500000US22011,22011,"Beauregard Parish, Louisiana",1959,35654,35654,35834,36090,36343,36278,36261,36526,36998,36928,LA,558436,Beauregard Parish,2997502172,21999001,1157.342,8.494,30.645018,-93.340253
1121,0500000US22013,22013,"Bienville Parish, Louisiana",1967,14353,14353,14308,14261,14194,13966,13789,13830,13806,13638,LA,558445,Bienville Parish,2101207370,27945994,811.281,10.79,32.340952,-93.041151
1122,0500000US22015,22015,"Bossier Parish, Louisiana",1960,116979,116979,117627,120023,123130,123965,124916,125722,126252,127634,LA,558453,Bossier Parish,2176185432,70496339,840.23,27.219,32.695851,-93.616132
1123,0500000US22017,22017,"Caddo Parish, Louisiana",1958,254969,254969,255657,256997,257364,255255,252789,251577,249145,246581,LA,558458,Caddo Parish,2275369596,150398853,878.525,58.069,32.577195,-93.882423
1124,0500000US22019,22019,"Calcasieu Parish, Louisiana",1958,192768,192770,193036,193813,194506,195506,196641,198542,200632,202445,LA,558468,Calcasieu Parish,2756538198,77608623,1064.305,29.965,30.229559,-93.358015
1125,0500000US22021,22021,"Caldwell Parish, Louisiana",1962,10132,10132,10154,10128,10046,9981,9946,10052,10071,9950,LA,558477,Caldwell Parish,1371203831,29277303,529.425,11.304,32.101219,-92.114231
1126,0500000US22023,22023,"Cameron Parish, Louisiana",1962,6839,6859,6907,6662,6620,6703,6715,6815,6886,6912,LA,558488,Cameron Parish,3327836871,1688122644,1284.885,651.788,29.871812,-93.164948
1127,0500000US22025,22025,"Catahoula Parish, Louisiana",1962,10407,10407,10378,10284,10246,10255,10140,10038,9910,9875,LA,558495,Catahoula Parish,1833782911,81308667,708.028,31.393,31.666517,-91.846703
1128,0500000US22027,22027,"Claiborne Parish, Louisiana",1973,17195,17195,17175,16936,16872,16671,16411,16266,16164,15969,LA,558505,Claiborne Parish,1955125391,32473222,754.878,12.538,32.827043,-92.989767
1129,0500000US22029,22029,"Concordia Parish, Louisiana",1959,20822,20822,20839,20835,20495,20496,20474,20227,19994,19866,LA,558515,Concordia Parish,1805172274,130329995,696.981,50.321,31.469805,-91.626314
1130,0500000US22031,22031,"De Soto Parish, Louisiana",1967,26656,26656,26668,26774,27022,27092,27066,27111,27211,27340,LA,558521,De Soto Parish,2269878444,47049426,876.405,18.166,32.059248,-93.740797
1131,0500000US22033,22033,"East Baton Rouge Parish, Louisiana",1953,440171,440178,440625,441158,442980,444451,445887,446496,447731,446268,LA,558530,East Baton Rouge Parish,1179346038,38556769,455.348,14.887,30.54393,-91.093131
1132,0500000US22035,22035,"East Carroll Parish, Louisiana",1960,7759,7759,7737,7657,7577,7498,7440,7275,7249,7126,LA,558534,East Carroll Parish,1089619193,56273972,420.704,21.728,32.73017,-91.234141
1133,0500000US22037,22037,"East Feliciana Parish, Louisiana",1962,20267,20263,20160,20086,19862,19605,19682,19545,19523,19412,LA,558542,East Feliciana Parish,1174307241,6151756,453.403,2.375,30.839784,-91.043434
1134,0500000US22039,22039,"Evangeline Parish, Louisiana",1958,33984,33984,33956,33822,33751,33834,33763,33734,33710,33708,LA,558551,Evangeline Parish,1715552082,44665790,662.378,17.246,30.720693,-92.404086
1135,0500000US22041,22041,"Franklin Parish, Louisiana",1960,20767,20767,20810,20768,20572,20507,20428,20379,20364,20260,LA,558557,Franklin Parish,1617667694,28107882,624.585,10.853,32.139076,-91.672371
1136,0500000US22043,22043,"Grant Parish, Louisiana",1964,22309,22309,22335,22370,22379,22280,22331,22279,22297,22336,LA,558567,Grant Parish,1665429795,56013947,643.026,21.627,31.597787,-92.561716
1137,0500000US22045,22045,"Iberia Parish, Louisiana",1953,73240,73240,73270,73504,73783,73886,73758,73833,73077,72176,LA,558576,Iberia Parish,1486941064,1182115493,574.111,456.417,30.007127,-91.976784
1138,0500000US22047,22047,"Iberville Parish, Louisiana",1958,33387,33407,33391,33353,33331,33376,33136,33152,32917,33027,LA,558582,Iberville Parish,1602243609,88655983,618.63,34.23,30.270628,-91.365848
1139,0500000US22049,22049,"Jackson Parish, Louisiana",1967,16274,16274,16309,16350,16265,16132,15991,15946,15847,15846,LA,558592,Jackson Parish,1474195902,28714912,569.19,11.087,32.30429,-92.5617
1140,0500000US22051,22051,"Jefferson Parish, Louisiana",1953,432552,432552,432679,434034,434559,435197,435585,436888,438485,439036,LA,558027,Jefferson Parish,765682137,897184724,295.632,346.405,29.522281,-90.081001
1141,0500000US22053,22053,"Jefferson Davis Parish, Louisiana",1961,31594,31594,31634,31590,31448,31299,31450,31428,31370,31477,LA,558039,Jefferson Davis Parish,1687025362,18718206,651.364,7.227,30.269529,-92.816221
1142,0500000US22055,22055,"Lafayette Parish, Louisiana",1953,221578,221593,222159,224375,227197,231418,235834,239665,241746,242485,LA,558059,Lafayette Parish,696041521,1208724,268.743,0.467,30.206507,-92.06417
1143,0500000US22057,22057,"Lafourche Parish, Louisiana",1959,96318,96634,96737,97011,97177,97254,97901,98363,98617,98426,LA,558065,Lafourche Parish,2766953348,1037594367,1068.327,400.617,29.491992,-90.394849
1144,0500000US22059,22059,"LaSalle Parish, Louisiana",1962,14890,14890,14907,14930,14854,14812,14870,14984,15052,14933,LA,558049,LaSalle Parish,1617924843,97664776,624.684,37.709,31.680083,-92.161596
1145,0500000US22061,22061,"Lincoln Parish, Louisiana",1962,46735,46735,46858,47053,47090,47313,47342,47634,47647,47744,LA,558077,Lincoln Parish,1221806134,1897709,471.742,0.733,32.601823,-92.662303
1146,0500000US22063,22063,"Livingston Parish, Louisiana",1958,128026,128040,128709,130160,131843,134029,135579,137564,140080,138228,LA,558083,Livingston Parish,1678750672,112119167,648.169,43.289,30.440419,-90.727474
1147,0500000US22065,22065,"Madison Parish, Louisiana",1959,12093,12099,12105,11975,12211,11908,11819,11552,11485,11316,LA,558088,Madison Parish,1617282478,68539547,624.436,26.463,32.341375,-91.242023
1148,0500000US22067,22067,"Morehouse Parish, Louisiana",1960,27979,27979,27872,27476,27377,26935,26653,26309,25914,25641,LA,558097,Morehouse Parish,2058870205,28878805,794.934,11.15,32.820008,-91.800399
1149,0500000US22069,22069,"Natchitoches Parish, Louisiana",1969,39566,39566,39526,39371,39337,39112,39126,39003,38995,39021,LA,558108,Natchitoches Parish,3243341073,121033890,1252.261,46.731,31.732551,-93.082611
1150,0500000US22071,22071,"Orleans Parish, Louisiana",1953,343829,343829,347824,360661,370080,379125,384763,390711,393021,393292,LA,558113,Orleans Parish,438813602,467285512,169.427,180.42,30.05342,-89.934502
1151,0500000US22073,22073,"Ouachita Parish, Louisiana",1958,153720,153726,153969,154594,155244,156061,156382,156911,156937,155874,LA,558114,Ouachita Parish,1580943094,55283099,610.406,21.345,32.477664,-92.154848
1152,0500000US22075,22075,"Plaquemines Parish, Louisiana",1953,23042,23039,23123,23588,23837,23524,23322,23450,23327,23348,LA,558125,Plaquemines Parish,2021056000,4628015820,780.334,1786.887,29.402337,-89.298489
1153,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",1958,22802,22802,22816,22797,22670,22420,22305,22204,22156,22268,LA,559449,Pointe Coupee Parish,1443519879,86418272,557.346,33.366,30.708319,-91.604621
1154,0500000US22079,22079,"Rapides Parish, Louisiana",1959,131613,131613,131772,132004,132057,132359,132302,131993,132097,131648,LA,559460,Rapides Parish,3413632347,113043381,1318.011,43.646,31.193204,-92.535953
1155,0500000US22081,22081,"Red River Parish, Louisiana",1961,9091,9091,9099,9082,9074,8964,8765,8715,8634,8536,LA,559472,Red River Parish,1007739206,34327512,389.09,13.254,32.101213,-93.34905
1156,0500000US22083,22083,"Richland Parish, Louisiana",1959,20725,20725,20760,20889,20919,20919,20764,20550,20452,20411,LA,559481,Richland Parish,1448537069,13551678,559.283,5.232,32.413158,-91.748353
1157,0500000US22085,22085,"Sabine Parish, Louisiana",1967,24233,24233,24233,24425,24326,24261,24122,24229,24093,24018,LA,559489,Sabine Parish,2244636627,375317817,866.659,144.911,31.560402,-93.559579
